season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2023,REG,NO,18,00-0037239,WR,Chris Olave,Chris,Olave,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2024-01-05 20:08:18
2023,REG,NO,18,00-0027696,TE,Jimmy Graham,Jimmy,Graham,n/a,n/a,n/a,Not injury related - resting player,n/a,Limited Participation in Practice,2024-01-03 20:46:18
2023,REG,NO,18,00-0035244,CB,Lonnie Johnson,Lonnie,Johnson,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2024-01-05 20:08:38
2023,REG,NO,18,00-0036930,T,Landon Young,Landon,Young,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2024-01-05 20:08:45
2023,REG,NO,18,00-0033906,RB,Alvin Kamara,Alvin,Kamara,Ankle,n/a,Questionable,Ankle,n/a,Did Not Participate In Practice,2024-01-05 20:08:20
2023,REG,NO,18,00-0038551,RB,Kendre Miller,Kendre,Miller,Ankle,Illness,Questionable,Ankle,Illness,Did Not Participate In Practice,2024-01-05 20:08:20
2023,REG,NO,18,00-0037544,LB,Nephi Sewell,Nephi,Sewell,Knee,n/a,Questionable,Knee,n/a,Did Not Participate In Practice,2024-01-05 20:08:20
2023,REG,NO,18,00-0038612,WR,A.T. Perry,A.T.,Perry,Illness,n/a,Questionable,Illness,n/a,Full Participation in Practice,2024-01-05 20:08:20
2023,REG,NO,18,00-0035656,DT,Khalen Saunders,Khalen,Saunders,Concussion,n/a,Questionable,Concussion,n/a,Full Participation in Practice,2024-01-05 20:08:20
2023,REG,NO,18,00-0036040,TE,Juwan Johnson,Juwan,Johnson,Chest,n/a,Questionable,Chest,n/a,Limited Participation in Practice,2024-01-05 20:08:20
2023,REG,NO,18,00-0036926,DE,Payton Turner,Payton,Turner,Toe,n/a,Questionable,Toe,n/a,Limited Participation in Practice,2024-01-05 20:08:20
2023,REG,NYG,18,00-0038123,S,Dane Belton,Dane,Belton,n/a,n/a,n/a,Not injury related - personal matter,n/a,Full Participation in Practice,2024-01-05 19:17:51
2023,REG,NYG,18,00-0036402,LB,Carter Coughlin,Carter,Coughlin,n/a,n/a,n/a,Shoulder,n/a,Limited Participation in Practice,2024-01-05 19:17:39
2023,REG,NYG,18,00-0036394,CB,Darnay Holmes,Darnay,Holmes,n/a,n/a,n/a,Foot,n/a,Limited Participation in Practice,2024-01-05 19:17:39
2023,REG,NYG,18,00-0028118,QB,Tyrod Taylor,Tyrod,Taylor,n/a,n/a,n/a,Back,n/a,Limited Participation in Practice,2024-01-05 19:17:39
2023,REG,NYG,18,00-0036502,S,Jason Pinnock,Jason,Pinnock,Toe,n/a,Out,Toe,n/a,Did Not Participate In Practice,2024-01-05 19:18:33
2023,REG,NYG,18,00-0039000,CB,Deonte Banks,Deonte,Banks,Shoulder,n/a,Doubtful,Shoulder,n/a,Limited Participation in Practice,2024-01-05 19:18:15
2023,REG,NYG,18,00-0039019,C,John Michael Schmitz,John Michael,Schmitz,Shin,n/a,Questionable,Shin,n/a,Limited Participation in Practice,2024-01-05 19:18:05
2023,REG,NYJ,18,00-0038389,RB,Israel Abanikanda,Israel,Abanikanda,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2024-01-05 19:50:13
2023,REG,NYJ,18,00-0034805,DE,John Franklin-Myers,John,Franklin-Myers,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2024-01-05 19:50:13
2023,REG,NYJ,18,00-0034521,WR,Allen Lazard,Allen,Lazard,n/a,n/a,n/a,Illness,n/a,Full Participation in Practice,2024-01-05 19:50:13
2023,REG,NYJ,18,00-0036273,G,Jake Hanson,Jake,Hanson,Concussion,n/a,Out,Concussion,n/a,Did Not Participate In Practice,2024-01-05 19:50:27
2023,REG,NYJ,18,00-0037805,TE,Jeremy Ruckert,Jeremy,Ruckert,Concussion,n/a,Out,Concussion,n/a,Did Not Participate In Practice,2024-01-05 19:50:43
2023,REG,NYJ,18,00-0037013,QB,Zach Wilson,Zach,Wilson,Concussion,n/a,Out,Concussion,n/a,Did Not Participate In Practice,2024-01-05 19:50:57
2023,REG,NYJ,18,00-0023459,QB,Aaron Rodgers,Aaron,Rodgers,Achilles,n/a,Out,Achilles,n/a,Limited Participation in Practice,2024-01-05 19:50:37
2023,REG,NYJ,18,00-0032432,G,Wes Schweitzer,Wes,Schweitzer,Calf,n/a,Doubtful,Calf,n/a,Limited Participation in Practice,2024-01-05 19:50:49
2023,REG,PHI,18,00-0033547,LB,Zach Cunningham,Zach,Cunningham,n/a,n/a,n/a,Knee,n/a,Full Participation in Practice,2024-01-05 20:51:36
2023,REG,PHI,18,00-0037073,DT,Jordan Davis,Jordan,Davis,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2024-01-05 20:52:07
2023,REG,PHI,18,00-0034377,CB,Avonte Maddox,Avonte,Maddox,n/a,n/a,n/a,Elbow,n/a,Full Participation in Practice,2024-01-05 20:51:36
2023,REG,PHI,18,00-0033875,LB,Haason Reddick,Haason,Reddick,n/a,n/a,n/a,Illness,n/a,Full Participation in Practice,2024-01-05 20:51:36
2023,REG,PHI,18,00-0030062,CB,Darius Slay,Darius,Slay,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2024-01-05 20:54:43
2023,REG,PHI,18,00-0036912,WR,DeVonta Smith,DeVonta,Smith,Ankle,n/a,Out,Ankle,n/a,Did Not Participate In Practice,2024-01-05 20:54:37
2023,REG,PHI,18,00-0036275,RB,D'Andre Swift,D'Andre,Swift,Illness,n/a,Questionable,Illness,n/a,Limited Participation in Practice,2024-01-05 20:53:54
2023,REG,PIT,18,00-0032968,LB,Myles Jack,Myles,Jack,n/a,n/a,n/a,Not injury related - personal matter,n/a,Did Not Participate In Practice,2024-01-04 20:52:18
2023,REG,PIT,18,00-0033905,DT,Larry Ogunjobi,Larry,Ogunjobi,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2024-01-03 20:38:02
2023,REG,PIT,18,00-0032954,G,Isaac Seumalo,Isaac,Seumalo,n/a,n/a,n/a,Shoulder,n/a,Did Not Participate In Practice,2024-01-04 20:51:21
2023,REG,PIT,18,00-0036893,RB,Najee Harris,Najee,Harris,n/a,n/a,n/a,Knee,n/a,Full Participation in Practice,2024-01-04 20:51:35
2023,REG,PIT,18,00-0038102,QB,Kenny Pickett,Kenny,Pickett,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2024-01-04 20:49:21
2023,REG,PIT,18,00-0027969,DT,Cameron Heyward,Cameron,Heyward,n/a,n/a,n/a,Groin,n/a,Limited Participation in Practice,2024-01-04 20:49:21
2023,REG,PIT,18,00-0033886,LB,T.J. Watt,T.J.,Watt,n/a,n/a,n/a,Not injury related - resting player,n/a,Limited Participation in Practice,2024-01-04 20:49:21
2023,REG,PIT,18,00-0034789,S,Minkah Fitzpatrick,Minkah,Fitzpatrick,Knee,n/a,Questionable,Knee,n/a,Limited Participation in Practice,2024-01-04 20:54:16
2023,REG,PIT,18,00-0032442,LB,Elandon Roberts,Elandon,Roberts,Pectoral,n/a,Questionable,Pectoral,n/a,Limited Participation in Practice,2024-01-04 20:54:16
2023,REG,PIT,18,00-0037377,S,Trenton Thompson,Trenton,Thompson,Neck,n/a,Questionable,Neck,n/a,Limited Participation in Practice,2024-01-04 20:54:16
2023,REG,SEA,18,00-0039020,G,Anthony Bradford,Anthony,Bradford,n/a,n/a,n/a,Knee,Shoulder,Full Participation in Practice,2024-01-05 22:03:23
2023,REG,SEA,18,00-0034495,C,Evan Brown,Evan,Brown,n/a,n/a,n/a,Concussion,n/a,Full Participation in Practice,2024-01-05 22:03:23
2023,REG,SEA,18,00-0033103,CB,Artie Burns,Artie,Burns,n/a,n/a,n/a,Knee,n/a,Full Participation in Practice,2024-01-05 22:03:23
2023,REG,SEA,18,00-0032211,WR,Tyler Lockett,Tyler,Lockett,n/a,n/a,n/a,Toe,n/a,Full Participation in Practice,2024-01-05 22:03:23
2023,REG,SEA,18,00-0038134,RB,Kenneth Walker,Kenneth,Walker,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2024-01-05 22:04:22
2023,REG,SEA,18,00-0031933,DT,Leonard Williams,Leonard,Williams,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2024-01-05 22:03:51
2023,REG,SEA,18,00-0032265,DE,Mario Edwards,Mario,Edwards,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2024-01-05 20:41:08
2023,REG,SEA,18,00-0035141,G,Phil Haynes,Phil,Haynes,Toe,n/a,Out,Toe,n/a,Did Not Participate In Practice,2024-01-05 20:41:39
2023,REG,SEA,18,00-0037812,T,Abraham Lucas,Abraham,Lucas,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2024-01-05 20:40:49
2023,REG,SEA,18,00-0038636,RB,Kenny McIntosh,Kenny,McIntosh,Thumb,n/a,Out,Thumb,n/a,Did Not Participate In Practice,2024-01-05 20:42:07
2023,REG,SEA,18,00-0022531,T,Jason Peters,Jason,Peters,Foot,n/a,Questionable,Foot,n/a,Did Not Participate In Practice,2024-01-05 20:42:52
2023,REG,SEA,18,00-0032387,DT,Jarran Reed,Jarran,Reed,Knee,n/a,Questionable,Knee,n/a,Did Not Participate In Practice,2024-01-05 20:44:01
2023,REG,SEA,18,00-0036409,LB,Jordyn Brooks,Jordyn,Brooks,Ankle,n/a,Questionable,Ankle,n/a,Full Participation in Practice,2024-01-05 20:44:23
2023,REG,SEA,18,00-0028292,LB,Nick Bellore,Nick,Bellore,Knee,n/a,Questionable,Knee,n/a,Limited Participation in Practice,2024-01-05 20:43:18
2023,REG,SF,18,00-0035717,DE,Nick Bosa,Nick,Bosa,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2024-01-04 00:43:42
2023,REG,SF,18,00-0027857,T,Trent Williams,Trent,Williams,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2024-01-03 23:20:40
2023,REG,SF,18,00-0036551,G,Aaron Banks,Aaron,Banks,n/a,n/a,n/a,Toe,n/a,Full Participation in Practice,2024-01-05 21:44:53
2023,REG,SF,18,00-0036567,RB,Elijah Mitchell,Elijah,Mitchell,n/a,n/a,n/a,Illness,n/a,Full Participation in Practice,2024-01-05 21:45:02
2023,REG,SF,18,00-0036557,T,Jaylon Moore,Jaylon,Moore,n/a,n/a,n/a,Concussion,n/a,Full Participation in Practice,2024-01-05 21:44:53
2023,REG,SF,18,00-0032164,DT,Arik Armstead,Arik,Armstead,Foot,Knee,Out,Foot,Knee,Did Not Participate In Practice,2024-01-05 21:45:19
2023,REG,SF,18,00-0038554,S,Ji'Ayir Brown,Ji'Ayir,Brown,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2024-01-05 21:45:27
2023,REG,SF,18,00-0034073,TE,Ross Dwelley,Ross,Dwelley,Ankle,n/a,Out,Ankle,n/a,Did Not Participate In Practice,2024-01-05 21:45:41
2023,REG,SF,18,00-0028924,S,Tashaun Gipson,Tashaun,Gipson,Quadricep,n/a,Out,Quadricep,n/a,Did Not Participate In Practice,2024-01-05 21:45:53
2023,REG,SF,18,00-0033280,RB,Christian McCaffrey,Christian,McCaffrey,Calf,n/a,Out,Calf,n/a,Did Not Participate In Practice,2024-01-05 21:46:05
2023,REG,SF,18,00-0037008,CB,Ambry Thomas,Ambry,Thomas,Hand,n/a,Out,Hand,n/a,Did Not Participate In Practice,2024-01-05 21:46:21
2023,REG,SF,18,00-0029892,FB,Kyle Juszczyk,Kyle,Juszczyk,Illness,n/a,Questionable,n/a,n/a,"
    ",2024-01-06 22:24:50
2023,REG,SF,18,00-0037828,WR,Danny Gray,Danny,Gray,Shoulder,n/a,Questionable,Shoulder,n/a,Full Participation in Practice,2024-01-05 21:45:13
2023,REG,SF,18,00-0034407,WR,Ray-Ray McCloud,Ray-Ray,McCloud,Rib,n/a,Questionable,Rib,n/a,Full Participation in Practice,2024-01-05 21:45:13
2023,REG,SF,18,00-0032151,C,Jon Feliciano,Jon,Feliciano,Back,n/a,Questionable,Back,n/a,Limited Participation in Practice,2024-01-05 21:45:13
2023,REG,SF,18,00-0036259,WR,Jauan Jennings,Jauan,Jennings,Concussion,n/a,Questionable,Concussion,n/a,Limited Participation in Practice,2024-01-05 21:45:13
2023,REG,TB,18,00-0031101,LB,Shaquil Barrett,Shaquil,Barrett,n/a,n/a,n/a,Groin,n/a,Full Participation in Practice,2024-01-05 17:58:35
2023,REG,TB,18,00-0038823,S,Kaevon Merriweather,Kaevon,Merriweather,n/a,n/a,n/a,Thigh,n/a,Full Participation in Practice,2024-01-05 17:58:35
2023,REG,TB,18,00-0036406,T,Tristan Wirfs,Tristan,Wirfs,n/a,n/a,n/a,Shoulder,n/a,Limited Participation in Practice,2024-01-05 17:58:35
2023,REG,TB,18,00-0037627,DT,Mike Greene,Mike,Greene,Calf,n/a,Out,Calf,n/a,Full Participation in Practice,2024-01-05 17:59:36
2023,REG,TB,18,00-0036045,LB,Cam Gill,Cam,Gill,Knee,n/a,Questionable,n/a,n/a,"
    ",2024-01-06 15:41:03
2023,REG,TB,18,00-0034778,CB,Carlton Davis,Carlton,Davis,Concussion,n/a,Questionable,Concussion,n/a,Full Participation in Practice,2024-01-05 17:59:20
2023,REG,TB,18,00-0038821,WR,Rakim Jarrett,Rakim,Jarrett,Quadricep,n/a,Questionable,Quadricep,n/a,Full Participation in Practice,2024-01-05 17:59:20
2023,REG,TB,18,00-0037311,TE,Ko Kieft,Ko,Kieft,Shoulder,n/a,Questionable,Shoulder,n/a,Full Participation in Practice,2024-01-05 17:59:20
2023,REG,TB,18,00-0034855,QB,Baker Mayfield,Baker,Mayfield,Ribs,n/a,Questionable,Ribs,n/a,Full Participation in Practice,2024-01-05 17:59:20
2023,REG,TB,18,00-0036643,LB,K.J. Britt,K.J.,Britt,Calf,n/a,Questionable,Calf,n/a,Limited Participation in Practice,2024-01-05 17:59:20
2023,REG,TB,18,00-0039052,WR,Trey Palmer,Trey,Palmer,Hip,n/a,Questionable,Hip,n/a,Limited Participation in Practice,2024-01-05 17:59:20
2023,REG,TEN,18,00-0031254,DE,Denico Autry,Denico,Autry,n/a,n/a,n/a,Not injury related - resting player,n/a,Full Participation in Practice,2024-01-05 19:54:20
2023,REG,TEN,18,00-0037593,CB,Tre Avery,Tre,Avery,n/a,n/a,n/a,Knee,n/a,Full Participation in Practice,2024-01-05 19:54:11
2023,REG,TEN,18,00-0036171,G,Aaron Brewer,Aaron,Brewer,n/a,n/a,n/a,Ankle,Knee,Full Participation in Practice,2024-01-05 19:54:33
2023,REG,TEN,18,00-0038961,CB,Eric Garror,Eric,Garror,n/a,n/a,n/a,Illness,Hip,Full Participation in Practice,2024-01-05 19:54:50
2023,REG,TEN,18,00-0032764,RB,Derrick Henry,Derrick,Henry,n/a,n/a,n/a,Not injury related - resting player,n/a,Full Participation in Practice,2024-01-05 19:55:06
2023,REG,TEN,18,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,n/a,n/a,n/a,Not injury related - resting player,n/a,Full Participation in Practice,2024-01-05 19:55:18
2023,REG,TEN,18,00-0035239,CB,Sean Murphy-Bunting,Sean,Murphy-Bunting,n/a,n/a,n/a,Hip,n/a,Full Participation in Practice,2024-01-05 19:55:45
2023,REG,TEN,18,00-0038853,LB,Otis Reese,Otis,Reese,n/a,n/a,n/a,Groin,n/a,Full Participation in Practice,2024-01-05 19:54:11
2023,REG,TEN,18,00-0038632,WR,Colton Dowell,Colton,Dowell,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2024-01-05 19:56:58
2023,REG,TEN,18,00-0038848,CB,Anthony Kendall,Anthony,Kendall,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2024-01-05 19:57:33
2023,REG,TEN,18,00-0038850,DE,T.K. McLendon,T.K.,McLendon,Shoulder,n/a,Out,Shoulder,n/a,Did Not Participate In Practice,2024-01-05 19:57:44
2023,REG,TEN,18,00-0036615,CB,Caleb Farley,Caleb,Farley,Back,n/a,Out,Back,n/a,Limited Participation in Practice,2024-01-05 19:57:08
2023,REG,TEN,18,00-0033221,C,Daniel Brunskill,Daniel,Brunskill,Ankle,n/a,Questionable,Ankle,n/a,Did Not Participate In Practice,2024-01-05 19:56:38
2023,REG,TEN,18,00-0038607,T,Jaelyn Duncan,Jaelyn,Duncan,Neck,n/a,Questionable,Neck,n/a,Did Not Participate In Practice,2024-01-05 19:56:38
2023,REG,TEN,18,00-0034193,TE,Kevin Rader,Kevin,Rader,Hip,n/a,Questionable,Hip,n/a,Full Participation in Practice,2024-01-05 19:56:38
2023,REG,TEN,18,00-0039152,QB,Will Levis,Will,Levis,Foot,n/a,Questionable,Foot,n/a,Limited Participation in Practice,2024-01-05 19:56:38
2023,REG,TEN,18,00-0038851,LB,Caleb Murphy,Caleb,Murphy,Shoulder,n/a,Questionable,Shoulder,n/a,Limited Participation in Practice,2024-01-05 19:56:38
2023,REG,WAS,18,00-0033119,QB,Jacoby Brissett,Jacoby,Brissett,n/a,n/a,n/a,Hamstring,n/a,Full Participation in Practice,2024-01-05 19:57:51
2023,REG,WAS,18,00-0039149,CB,Quan Martin,Quan,Martin,n/a,n/a,n/a,Chest,n/a,Full Participation in Practice,2024-01-05 19:57:51
2023,REG,WAS,18,00-0037283,DT,John Ridgeway,John,Ridgeway,n/a,n/a,n/a,Foot,n/a,Full Participation in Practice,2024-01-05 19:59:08
2023,REG,WAS,18,00-0033282,WR,Curtis Samuel,Curtis,Samuel,n/a,n/a,n/a,Hamstring,n/a,Full Participation in Practice,2024-01-05 19:59:14
2023,REG,WAS,18,00-0036625,CB,Benjamin St-Juste,Benjamin,St-Juste,n/a,n/a,n/a,Concussion,n/a,Full Participation in Practice,2024-01-05 19:57:51
2023,REG,WAS,18,00-0033523,DT,Jonathan Allen,Jonathan,Allen,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2024-01-05 19:59:57
2023,REG,WAS,18,00-0037833,CB,Tariq Castro-Fields,Tariq,Castro-Fields,Shoulder,n/a,Out,Shoulder,n/a,Did Not Participate In Practice,2024-01-05 20:00:02
2023,REG,WAS,18,00-0033084,CB,Kendall Fuller,Kendall,Fuller,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2024-01-05 20:00:08
2023,REG,WAS,18,00-0037095,CB,Christian Holmes,Christian,Holmes,Concussion,n/a,Out,Concussion,n/a,Did Not Participate In Practice,2024-01-05 20:00:12
2023,REG,WAS,18,00-0036349,S,Kamren Curl,Kamren,Curl,Quadricep,n/a,Questionable,Quadricep,n/a,Did Not Participate In Practice,2024-01-05 19:59:51
2023,REG,WAS,18,00-0036403,DE,Casey Toohill,Casey,Toohill,Shoulder,n/a,Questionable,Shoulder,n/a,Did Not Participate In Practice,2024-01-05 19:59:51
2023,REG,WAS,18,00-0033831,T,Andrew Wylie,Andrew,Wylie,Elbow,n/a,Questionable,Elbow,n/a,Limited Participation in Practice,2024-01-05 19:59:51
2023,WC,BUF,19,00-0031588,WR,Stefon Diggs,Stefon,Diggs,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2024-01-12 19:54:52
2023,WC,BUF,19,00-0031054,DT,DaQuan Jones,DaQuan,Jones,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2024-01-12 19:55:08
2023,WC,BUF,19,00-0034857,QB,Josh Allen,Josh,Allen,n/a,n/a,n/a,Neck,n/a,Full Participation in Practice,2024-01-12 19:54:34
2023,WC,BUF,19,00-0033904,T,Dion Dawkins,Dion,Dawkins,n/a,n/a,n/a,Hand,Illness,Full Participation in Practice,2024-01-12 19:55:20
2023,WC,BUF,19,00-0033072,DE,Leonard Floyd,Leonard,Floyd,n/a,n/a,n/a,Not injury related - resting player,n/a,Full Participation in Practice,2024-01-12 19:54:34
2023,WC,BUF,19,00-0036888,S,Damar Hamlin,Damar,Hamlin,n/a,n/a,n/a,Shoulder,n/a,Full Participation in Practice,2024-01-12 19:54:34
2023,WC,BUF,19,00-0035215,WR,Deonte Harty,Deonte,Harty,n/a,n/a,n/a,Not injury related - personal matter,n/a,Full Participation in Practice,2024-01-12 19:55:36
2023,WC,BUF,19,00-0030090,S,Micah Hyde,Micah,Hyde,n/a,n/a,n/a,Neck,n/a,Full Participation in Practice,2024-01-12 19:54:34
2023,WC,BUF,19,00-0035689,TE,Dawson Knox,Dawson,Knox,n/a,n/a,n/a,Illness,n/a,Full Participation in Practice,2024-01-12 19:55:48
2023,WC,BUF,19,00-0027940,LB,Von Miller,Von,Miller,n/a,n/a,n/a,Not injury related - resting player,n/a,Full Participation in Practice,2024-01-12 19:54:34
2023,WC,BUF,19,00-0035537,RB,Ty Johnson,Ty,Johnson,n/a,n/a,n/a,Concussion,n/a,Limited Participation in Practice,2024-01-12 19:54:34
2023,WC,BUF,19,00-0036196,WR,Gabe Davis,Gabe,Davis,Knee,n/a,Out,Knee,n/a,Did Not Participate In Practice,2024-01-12 19:57:05
2023,WC,BUF,19,00-0035663,S,Taylor Rapp,Taylor,Rapp,Calf,n/a,Out,Calf,n/a,Did Not Participate In Practice,2024-01-12 19:57:11
2023,WC,BUF,19,00-0033551,CB,Rasul Douglas,Rasul,Douglas,Knee,n/a,Questionable,Knee,n/a,Did Not Participate In Practice,2024-01-12 19:56:46
2023,WC,BUF,19,00-0035352,LB,Tyrel Dodson,Tyrel,Dodson,Shoulder,n/a,Questionable,Shoulder,n/a,Limited Participation in Practice,2024-01-12 19:56:46
2023,WC,CLE,19,00-0037257,WR,David Bell,David,Bell,n/a,n/a,n/a,Back,n/a,Full Participation in Practice,2024-01-09 21:18:50
2023,WC,CLE,19,00-0031426,G,Joel Bitonio,Joel,Bitonio,n/a,n/a,n/a,Not injury related - resting player,"Oblique, Knee",Full Participation in Practice,2024-01-11 20:12:00
2023,WC,CLE,19,00-0034721,P,Corey Bojorquez,Corey,Bojorquez,n/a,n/a,n/a,left Quadricep,n/a,Full Participation in Practice,2024-01-11 20:11:52
2023,WC,CLE,19,00-0031544,WR,Amari Cooper,Amari,Cooper,n/a,n/a,n/a,Not injury related - resting player,Heel,Full Participation in Practice,2024-01-11 20:12:10
2023,WC,CLE,19,00-0026158,QB,Joe Flacco,Joe,Flacco,n/a,n/a,n/a,Calf,n/a,Full Participation in Practice,2024-01-11 20:11:52
2023,WC,CLE,19,00-0033868,DE,Myles Garrett,Myles,Garrett,n/a,n/a,n/a,Not injury related - personal matter,"Shoulder, Hamstring",Full Participation in Practice,2024-01-11 20:12:36
2023,WC,CLE,19,00-0030068,WR,Marquise Goodwin,Marquise,Goodwin,n/a,n/a,n/a,Knee,n/a,Full Participation in Practice,2024-01-11 20:12:44
2023,WC,CLE,19,00-0030383,S,Duron Harmon,Duron,Harmon,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2024-01-11 20:11:52
2023,WC,CLE,19,00-0031270,DT,Shelby Harris,Shelby,Harris,n/a,n/a,n/a,Shin,n/a,Full Participation in Practice,2024-01-11 20:11:52
2023,WC,CLE,19,00-0033923,RB,Kareem Hunt,Kareem,Hunt,n/a,n/a,n/a,Groin,n/a,Full Participation in Practice,2024-01-11 20:13:05
2023,WC,CLE,19,00-0035444,LB,Jordan Kunaszyk,Jordan,Kunaszyk,n/a,n/a,n/a,Calf,n/a,Full Participation in Practice,2024-01-11 20:11:52
2023,WC,CLE,19,00-0036996,CB,Greg Newsome,Greg,Newsome,n/a,n/a,n/a,Knee,n/a,Full Participation in Practice,2024-01-11 20:13:15
2023,WC,CLE,19,00-0033885,TE,David Njoku,David,Njoku,n/a,n/a,n/a,Not injury related - resting player,Knee,Full Participation in Practice,2024-01-11 20:13:25
2023,WC,CLE,19,00-0034807,DE,Ogbonnia Okoronkwo,Ogbonnia,Okoronkwo,n/a,n/a,n/a,Pectoral,Groin,Full Participation in Practice,2024-01-11 20:13:32
2023,WC,CLE,19,00-0033901,C,Ethan Pocic,Ethan,Pocic,n/a,n/a,n/a,Shoulder,Stinger,Full Participation in Practice,2024-01-11 20:13:41
2023,WC,CLE,19,00-0030098,K,Dustin Hopkins,Dustin,Hopkins,left Hamstring,n/a,Out,left Hamstring,n/a,Did Not Participate In Practice,2024-01-11 20:14:24
2023,WC,CLE,19,00-0038979,WR,Cedric Tillman,Cedric,Tillman,Concussion,n/a,Out,Concussion,n/a,Did Not Participate In Practice,2024-01-11 20:14:56
2023,WC,CLE,19,00-0036282,S,Grant Delpit,Grant,Delpit,Groin,n/a,Out,Groin,n/a,Limited Participation in Practice,2024-01-11 20:14:05
2023,WC,CLE,19,00-0034639,CB,Mike Ford,Mike,Ford,Calf,n/a,Questionable,Calf,n/a,Limited Participation in Practice,2024-01-11 20:13:55
2023,WC,CLE,19,00-0038098,RB,Pierre Strong,Pierre,Strong,Back,n/a,Questionable,Back,n/a,Limited Participation in Practice,2024-01-11 20:13:55
2023,WC,CLE,19,00-0035625,S,Juan Thornhill,Juan,Thornhill,Calf,n/a,Questionable,Calf,n/a,Limited Participation in Practice,2024-01-11 20:13:55
2023,WC,CLE,19,00-0034856,CB,Denzel Ward,Denzel,Ward,Shoulder,Knee,Questionable,Shoulder,Knee,Limited Participation in Practice,2024-01-11 20:13:55
2023,WC,DAL,19,00-0031411,DE,Demarcus Lawrence,Demarcus,Lawrence,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2024-01-10 20:51:40
2023,WC,DAL,19,00-0031402,G,Zack Martin,Zack,Martin,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2024-01-11 20:48:39
2023,WC,DAL,19,00-0027947,T,Tyron Smith,Tyron,Smith,n/a,n/a,n/a,Not injury related - resting player,n/a,Did Not Participate In Practice,2024-01-11 20:48:39
2023,WC,DAL,19,00-0034373,DE,Dorance Armstrong,Dorance,Armstrong,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2024-01-12 19:28:34
2023,WC,DAL,19,00-0030063,DT,Johnathan Hankins,Johnathan,Hankins,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2024-01-12 19:28:53
2023,WC,DAL,19,00-0033877,S,Malik Hooker,Malik,Hooker,n/a,n/a,n/a,Ankle,n/a,Full Participation in Practice,2024-01-12 19:28:34
2023,WC,DAL,19,00-0037243,G,Tyler Smith,Tyler,Smith,n/a,n/a,n/a,Foot,n/a,Full Participation in Practice,2024-01-12 19:29:10
2023,WC,DAL,19,00-0031236,WR,Brandin Cooks,Brandin,Cooks,n/a,n/a,n/a,Not injury related - resting player,n/a,Limited Participation in Practice,2024-01-10 20:50:53
